	Chembl_Id
1154	CHEMBL1086768
1155	CHEMBL1086772
1156	CHEMBL1086773
1157	CHEMBL1086787
1158	CHEMBL1086794
1159	CHEMBL1086865
1160	CHEMBL1086866
1161	CHEMBL1086867
1162	CHEMBL1086869
1163	CHEMBL1086875
1164	CHEMBL1086876
1165	CHEMBL1086877
1166	CHEMBL1086878
1167	CHEMBL1086885
1168	CHEMBL1086886
1169	CHEMBL1086887
1170	CHEMBL1086900
1171	CHEMBL1086901
1172	CHEMBL1086904
1173	CHEMBL1086905
1174	CHEMBL1086906
1175	CHEMBL1086907
1176	CHEMBL1086908
1177	CHEMBL1086909
1178	CHEMBL1086914
1179	CHEMBL1086927
1180	CHEMBL1086989
1181	CHEMBL1086992
1182	CHEMBL1086993
1183	CHEMBL10870
1184	CHEMBL1087008
1185	CHEMBL1087009
1186	CHEMBL1087010
1187	CHEMBL1087011
1188	CHEMBL1087024
1189	CHEMBL1087025
1190	CHEMBL1087026
1191	CHEMBL1087034
1192	CHEMBL1087036
1193	CHEMBL1087039
1194	CHEMBL1087056
1195	CHEMBL1087126
1196	CHEMBL1087131
1197	CHEMBL1087133
1198	CHEMBL1087134
1199	CHEMBL1087135
1200	CHEMBL1087136
1201	CHEMBL1087137
1202	CHEMBL1087144
1203	CHEMBL1087145
1204	CHEMBL1087147
1205	CHEMBL1087160
1206	CHEMBL1087162
1207	CHEMBL1087168
1208	CHEMBL1087169
1209	CHEMBL1087170
1210	CHEMBL1087179
1211	CHEMBL1087180
1212	CHEMBL1087181
1213	CHEMBL1087256
1214	CHEMBL1087258
1215	CHEMBL1087270
1216	CHEMBL1087283
1217	CHEMBL1087295
1218	CHEMBL1087296
1219	CHEMBL1087305
1220	CHEMBL1087382
1221	CHEMBL1087383
1222	CHEMBL1087384
1223	CHEMBL1087385
1224	CHEMBL1087404
1225	CHEMBL1087405
1226	CHEMBL1087406
1227	CHEMBL1087414
1228	CHEMBL1087415
1229	CHEMBL1087429
1230	CHEMBL1087438
1231	CHEMBL1087439
1232	CHEMBL1087511
1233	CHEMBL1087512
1234	CHEMBL1087516
1235	CHEMBL1087519
1236	CHEMBL1087520
1237	CHEMBL1087525
1238	CHEMBL1087538
1239	CHEMBL1087539
1240	CHEMBL1087541
1241	CHEMBL1087542
1242	CHEMBL1087543
1243	CHEMBL1087551
1244	CHEMBL1087552
1245	CHEMBL1087553
1246	CHEMBL1087554
1247	CHEMBL1087555
1248	CHEMBL1087556
1249	CHEMBL1087640
1250	CHEMBL1087642
1251	CHEMBL1087643
1252	CHEMBL108766
1253	CHEMBL1087665
1254	CHEMBL1087666
1255	CHEMBL1087668
1256	CHEMBL1087671
1257	CHEMBL1087672
1258	CHEMBL1087677
1259	CHEMBL1087687
1260	CHEMBL1087688
1261	CHEMBL1087690
1262	CHEMBL1087748
1263	CHEMBL1087749
1264	CHEMBL1087753
1265	CHEMBL1087756
1266	CHEMBL1087757
1267	CHEMBL1087762
1268	CHEMBL1087774
1269	CHEMBL1087778
1270	CHEMBL1087789
1271	CHEMBL1087802
1272	CHEMBL1087807
1273	CHEMBL1087813
1274	CHEMBL1087848
1275	CHEMBL1087849
1276	CHEMBL1087873
1277	CHEMBL1087879
1278	CHEMBL1087883
1279	CHEMBL1087891
1280	CHEMBL1087912
1281	CHEMBL1087925
1282	CHEMBL1087926
1283	CHEMBL1087927
1284	CHEMBL1087928
1285	CHEMBL1087936
1286	CHEMBL1087937
1287	CHEMBL1087938
1288	CHEMBL1087939
1289	CHEMBL1087973
1290	CHEMBL1088005
1291	CHEMBL1088006
1292	CHEMBL1088007
1293	CHEMBL1088009
1294	CHEMBL1088022
1295	CHEMBL1088033
1296	CHEMBL1088034
1297	CHEMBL1088035
1298	CHEMBL1088041
1299	CHEMBL1088042
1300	CHEMBL1088043
1301	CHEMBL1088067
1302	CHEMBL1088068
1303	CHEMBL1088069
1304	CHEMBL1088179
1305	CHEMBL1088180
1306	CHEMBL1088189
1307	CHEMBL1088190
1308	CHEMBL1088198
1309	CHEMBL1088210
1310	CHEMBL1088298
1311	CHEMBL1088305
1312	CHEMBL1088306
1313	CHEMBL1088317
1314	CHEMBL1088318
1315	CHEMBL1088319
1316	CHEMBL1088330
1317	CHEMBL1088331
1318	CHEMBL1088450
1319	CHEMBL1088451
1320	CHEMBL1088452
1321	CHEMBL1088453
1322	CHEMBL1088456
1323	CHEMBL1088458
1324	CHEMBL1088469
1325	CHEMBL1088472
1326	CHEMBL1088482
1327	CHEMBL1088489
1328	CHEMBL1088521
1329	CHEMBL1088522
1330	CHEMBL1088523
1331	CHEMBL1088570
1332	CHEMBL1088573
1333	CHEMBL1088574
1334	CHEMBL1088580
1335	CHEMBL1088582
1336	CHEMBL1088583
1337	CHEMBL1088596
1338	CHEMBL1088608
1339	CHEMBL1088609
1340	CHEMBL108861
1341	CHEMBL1088627
1342	CHEMBL1088628
1343	CHEMBL1088630
1344	CHEMBL1088635
1345	CHEMBL1088849
1346	CHEMBL1088938
1347	CHEMBL1088939
1348	CHEMBL1088981
1349	CHEMBL1089
1350	CHEMBL1089048
1351	CHEMBL1089049
1352	CHEMBL1089240
1353	CHEMBL1089384
1354	CHEMBL1089392
1355	CHEMBL108962
1356	CHEMBL108967
1357	CHEMBL1089729
1358	CHEMBL1089730
1359	CHEMBL1089731
1360	CHEMBL1089732
1361	CHEMBL109
1362	CHEMBL1090
1363	CHEMBL1090064
1364	CHEMBL1090068
1365	CHEMBL1090069
1366	CHEMBL109013
1367	CHEMBL1090413
1368	CHEMBL1092065
1369	CHEMBL1092152
1370	CHEMBL1092158
1371	CHEMBL1092162
1372	CHEMBL1092163
1373	CHEMBL1092320
1374	CHEMBL1092506
1375	CHEMBL1092509
1376	CHEMBL1092510
1377	CHEMBL1092511
1378	CHEMBL1092512
1379	CHEMBL1092513
1380	CHEMBL1092514
1381	CHEMBL109252
1382	CHEMBL109266
1383	CHEMBL109269
1384	CHEMBL1092808
1385	CHEMBL1092809
1386	CHEMBL1092810
1387	CHEMBL1092811
1388	CHEMBL1092943
1389	CHEMBL1093050
1390	CHEMBL109317
1391	CHEMBL1093179
1392	CHEMBL1093254
1393	CHEMBL1093264
1394	CHEMBL1093269
1395	CHEMBL109330
1396	CHEMBL109341
1397	CHEMBL1093736
1398	CHEMBL1094045
1399	CHEMBL1094046
1400	CHEMBL1094047
1401	CHEMBL1094048
1402	CHEMBL1094087
1403	CHEMBL1094088
1404	CHEMBL1094089
1405	CHEMBL1094091
1406	CHEMBL1094092
1407	CHEMBL1094101
1408	CHEMBL1094107
1409	CHEMBL1094112
1410	CHEMBL1094136
1411	CHEMBL1094137
1412	CHEMBL1094138
1413	CHEMBL1094139
1414	CHEMBL1094140
1415	CHEMBL1094141
1416	CHEMBL1094148
1417	CHEMBL1094151
1418	CHEMBL1094199
1419	CHEMBL1094200
1420	CHEMBL1094264
1421	CHEMBL1094265
1422	CHEMBL1094266
1423	CHEMBL1094267
1424	CHEMBL1094269
1425	CHEMBL1094272
1426	CHEMBL1094273
1427	CHEMBL1094279
1428	CHEMBL1094280
1429	CHEMBL1094281
1430	CHEMBL1094282
1431	CHEMBL1094284
1432	CHEMBL1094285
1433	CHEMBL1094286
1434	CHEMBL1094288
1435	CHEMBL1094289
1436	CHEMBL1094290
1437	CHEMBL1094303
1438	CHEMBL1094304
1439	CHEMBL1094305
1440	CHEMBL1094306
1441	CHEMBL1094310
1442	CHEMBL1094311
1443	CHEMBL1094363
1444	CHEMBL1094364
1445	CHEMBL1094403
1446	CHEMBL1094451
1447	CHEMBL1094459
1448	CHEMBL1094465
1449	CHEMBL1094471
1450	CHEMBL1094508
1451	CHEMBL1094534
1452	CHEMBL1094577
1453	CHEMBL1094578
1454	CHEMBL1094579
1455	CHEMBL1094580
1456	CHEMBL1094581
1457	CHEMBL1094582
1458	CHEMBL1094583
1459	CHEMBL1094584
1460	CHEMBL1094585
1461	CHEMBL1094586
1462	CHEMBL1094592
1463	CHEMBL1094593
1464	CHEMBL1094594
1465	CHEMBL1094599
1466	CHEMBL1094600
1467	CHEMBL1094601
1468	CHEMBL1094602
1469	CHEMBL1094606
1470	CHEMBL1094618
1471	CHEMBL1094624
1472	CHEMBL1094625
1473	CHEMBL1094628
1474	CHEMBL1094629
1475	CHEMBL1094630
1476	CHEMBL1094647
1477	CHEMBL1094695
1478	CHEMBL1094755
1479	CHEMBL1094756
1480	CHEMBL1094757
1481	CHEMBL1094786
1482	CHEMBL1094791
1483	CHEMBL109480
1484	CHEMBL1094863
1485	CHEMBL1094869
1486	CHEMBL1094873
1487	CHEMBL1094874
1488	CHEMBL1094875
1489	CHEMBL1094876
1490	CHEMBL109490
1491	CHEMBL1094912
1492	CHEMBL1094913
1493	CHEMBL1094914
1494	CHEMBL1094916
1495	CHEMBL1094919
1496	CHEMBL1094920
1497	CHEMBL1094921
1498	CHEMBL1094937
1499	CHEMBL1094938
1500	CHEMBL1094939
1501	CHEMBL1094940
1502	CHEMBL1094947
1503	CHEMBL1094948
1504	CHEMBL1095008
1505	CHEMBL1095010
1506	CHEMBL1095099
1507	CHEMBL1095100
1508	CHEMBL1095112
1509	CHEMBL1095113
1510	CHEMBL1095143
1511	CHEMBL1095144
1512	CHEMBL1095145
1513	CHEMBL1095178
1514	CHEMBL1095237
1515	CHEMBL1095238
1516	CHEMBL1095241
1517	CHEMBL1095249
1518	CHEMBL1095257
1519	CHEMBL1095258
1520	CHEMBL1095259
1521	CHEMBL1095260
1522	CHEMBL1095261
1523	CHEMBL1095262
1524	CHEMBL1095263
1525	CHEMBL1095268
1526	CHEMBL1095269
1527	CHEMBL1095270
1528	CHEMBL1095303
1529	CHEMBL1095306
1530	CHEMBL1095333
1531	CHEMBL1095348
1532	CHEMBL1095396
1533	CHEMBL1095397
1534	CHEMBL1095417
1535	CHEMBL1095458
1536	CHEMBL1095459
1537	CHEMBL1095460
1538	CHEMBL1095495
1539	CHEMBL1095496
1540	CHEMBL1095497
1541	CHEMBL1095506
1542	CHEMBL1095507
1543	CHEMBL1095515
1544	CHEMBL1095516
1545	CHEMBL1095564
1546	CHEMBL1095566
1547	CHEMBL1095574
1548	CHEMBL1095575
1549	CHEMBL1095576
1550	CHEMBL1095577
1551	CHEMBL1095578
1552	CHEMBL1095580
1553	CHEMBL1095581
1554	CHEMBL1095582
1555	CHEMBL1095584
1556	CHEMBL1095585
1557	CHEMBL1095595
1558	CHEMBL1095596
1559	CHEMBL1095628
1560	CHEMBL1095629
1561	CHEMBL1095630
1562	CHEMBL1095671
1563	CHEMBL1095763
1564	CHEMBL1095857
1565	CHEMBL1095899
1566	CHEMBL1095903
1567	CHEMBL1095904
1568	CHEMBL1095905
1569	CHEMBL1095920
1570	CHEMBL1095922
1571	CHEMBL1095927
1572	CHEMBL1095928
1573	CHEMBL1095954
1574	CHEMBL1095955
1575	CHEMBL1095956
1576	CHEMBL1095958
1577	CHEMBL1095965
1578	CHEMBL1096045
1579	CHEMBL1096139
1580	CHEMBL1096140
1581	CHEMBL1096147
1582	CHEMBL1096148
1583	CHEMBL1096149
1584	CHEMBL1096157
1585	CHEMBL1096198
1586	CHEMBL1096202
1587	CHEMBL1096213
1588	CHEMBL1096215
1589	CHEMBL1096216
1590	CHEMBL1096217
1591	CHEMBL1096218
1592	CHEMBL1096220
1593	CHEMBL1096246
1594	CHEMBL1096251
1595	CHEMBL1096252
1596	CHEMBL1096253
1597	CHEMBL1096254
1598	CHEMBL1096256
1599	CHEMBL1096257
1600	CHEMBL1096258
1601	CHEMBL1096268
1602	CHEMBL1096269
1603	CHEMBL1096270
1604	CHEMBL1096295
1605	CHEMBL1096296
1606	CHEMBL1096297
1607	CHEMBL1096298
1608	CHEMBL1096299
1609	CHEMBL1096300
1610	CHEMBL1096301
1611	CHEMBL1096302
1612	CHEMBL1096303
1613	CHEMBL1096304
1614	CHEMBL1096339
1615	CHEMBL1096341
1616	CHEMBL1096352
1617	CHEMBL1096353
1618	CHEMBL1096404
1619	CHEMBL1096427
1620	CHEMBL1096454
1621	CHEMBL1096455
1622	CHEMBL1096461
1623	CHEMBL1096481
1624	CHEMBL1096482
1625	CHEMBL1096485
1626	CHEMBL1096589
1627	CHEMBL1096590
1628	CHEMBL1096591
1629	CHEMBL1096592
1630	CHEMBL1096593
1631	CHEMBL1096599
1632	CHEMBL1096600
1633	CHEMBL1096601
1634	CHEMBL1096602
1635	CHEMBL1096603
1636	CHEMBL1096604
1637	CHEMBL1096605
1638	CHEMBL1096606
1639	CHEMBL1096607
1640	CHEMBL1096627
1641	CHEMBL1096631
1642	CHEMBL1096684
1643	CHEMBL1096685
1644	CHEMBL1096686
1645	CHEMBL1096688
1646	CHEMBL1096730
1647	CHEMBL1096731
1648	CHEMBL1096732
1649	CHEMBL1096733
1650	CHEMBL1096773
1651	CHEMBL1096774
1652	CHEMBL1096775
1653	CHEMBL1096776
1654	CHEMBL1096778
1655	CHEMBL1096780
1656	CHEMBL1096781
1657	CHEMBL1096782
1658	CHEMBL1096838
1659	CHEMBL1096874
1660	CHEMBL1096875
1661	CHEMBL1096900
1662	CHEMBL1096906
1663	CHEMBL1096907
1664	CHEMBL1096916
1665	CHEMBL1096917
1666	CHEMBL1096918
1667	CHEMBL1096927
1668	CHEMBL1096933
1669	CHEMBL1096937
1670	CHEMBL1096939
1671	CHEMBL1096940
1672	CHEMBL1096943
1673	CHEMBL1096944
1674	CHEMBL1096946
1675	CHEMBL1096947
1676	CHEMBL1096949
1677	CHEMBL1097005
1678	CHEMBL1097006
1679	CHEMBL1097036
1680	CHEMBL1097037
1681	CHEMBL1097038
1682	CHEMBL1097039
1683	CHEMBL1097077
1684	CHEMBL1097083
1685	CHEMBL1097089
1686	CHEMBL1097090
1687	CHEMBL1097104
1688	CHEMBL1097105
1689	CHEMBL1097107
1690	CHEMBL1097153
1691	CHEMBL1097154
1692	CHEMBL1097185
1693	CHEMBL1097202
1694	CHEMBL1097203
1695	CHEMBL1097204
1696	CHEMBL1097205
1697	CHEMBL1097207
1698	CHEMBL1097208
1699	CHEMBL1097209
1700	CHEMBL1097210
1701	CHEMBL1097211
1702	CHEMBL1097212
1703	CHEMBL1097228
1704	CHEMBL1097229
1705	CHEMBL1097236
1706	CHEMBL1097253
1707	CHEMBL1097256
1708	CHEMBL1097286
1709	CHEMBL1097287
1710	CHEMBL1097288
1711	CHEMBL1097289
1712	CHEMBL1097290
1713	CHEMBL1097291
1714	CHEMBL1097292
1715	CHEMBL1097316
1716	CHEMBL1097317
1717	CHEMBL1097360
1718	CHEMBL1097405
1719	CHEMBL1097418
1720	CHEMBL1097430
1721	CHEMBL1097474
1722	CHEMBL1097487
1723	CHEMBL1097547
1724	CHEMBL1097548
1725	CHEMBL1097553
1726	CHEMBL1097554
1727	CHEMBL1097555
1728	CHEMBL1097575
1729	CHEMBL1097577
1730	CHEMBL1097578
1731	CHEMBL1097579
1732	CHEMBL1097580
1733	CHEMBL1097581
1734	CHEMBL1097582
1735	CHEMBL1097583
1736	CHEMBL1097591
1737	CHEMBL1097592
1738	CHEMBL1097606
1739	CHEMBL1097607
1740	CHEMBL1097608
1741	CHEMBL1097609
1742	CHEMBL1097665
1743	CHEMBL1097666
1744	CHEMBL1097670
1745	CHEMBL1097671
1746	CHEMBL1097672
1747	CHEMBL1097674
1748	CHEMBL1097675
1749	CHEMBL1097676
1750	CHEMBL1097677
1751	CHEMBL1097678
1752	CHEMBL1097679
1753	CHEMBL1097680
1754	CHEMBL1097681
1755	CHEMBL1097682
1756	CHEMBL1097683
1757	CHEMBL1097688
1758	CHEMBL1097691
1759	CHEMBL1097692
1760	CHEMBL1097722
1761	CHEMBL1097723
1762	CHEMBL1097731
1763	CHEMBL1097732
1764	CHEMBL1097764
1765	CHEMBL1097787
1766	CHEMBL1097804
1767	CHEMBL1097805
1768	CHEMBL1097856
1769	CHEMBL1097876
1770	CHEMBL1097906
1771	CHEMBL1097907
1772	CHEMBL1097908
1773	CHEMBL1097909
1774	CHEMBL1097910
1775	CHEMBL1097912
1776	CHEMBL1097913
1777	CHEMBL1097914
1778	CHEMBL1097915
1779	CHEMBL1097916
1780	CHEMBL1097917
1781	CHEMBL1097918
1782	CHEMBL1097919
1783	CHEMBL1097920
1784	CHEMBL1097925
1785	CHEMBL1097932
1786	CHEMBL1097933
1787	CHEMBL1097934
1788	CHEMBL1097936
1789	CHEMBL1097937
1790	CHEMBL1097938
1791	CHEMBL1097944
1792	CHEMBL1097986
1793	CHEMBL1097987
1794	CHEMBL1097988
1795	CHEMBL1097989
1796	CHEMBL1097990
1797	CHEMBL1097991
1798	CHEMBL1097992
1799	CHEMBL1097993
1800	CHEMBL1097994
1801	CHEMBL1097995
1802	CHEMBL1097996
1803	CHEMBL1098016
1804	CHEMBL1098017
1805	CHEMBL1098030
1806	CHEMBL1098031
1807	CHEMBL1098032
1808	CHEMBL1098033
1809	CHEMBL1098076
1810	CHEMBL1098077
1811	CHEMBL1098078
1812	CHEMBL1098079
1813	CHEMBL1098106
1814	CHEMBL1098139
1815	CHEMBL1098140
1816	CHEMBL1098164
1817	CHEMBL1098220
1818	CHEMBL1098221
1819	CHEMBL1098222
1820	CHEMBL1098223
1821	CHEMBL1098240
1822	CHEMBL1098249
1823	CHEMBL1098250
1824	CHEMBL1098251
1825	CHEMBL1098252
1826	CHEMBL1098253
1827	CHEMBL1098254
1828	CHEMBL1098255
1829	CHEMBL1098256
1830	CHEMBL1098258
1831	CHEMBL1098259
1832	CHEMBL1098260
1833	CHEMBL1098261
1834	CHEMBL1098271
1835	CHEMBL1098272
1836	CHEMBL1098273
1837	CHEMBL1098274
1838	CHEMBL1098275
1839	CHEMBL1098276
1840	CHEMBL1098277
1841	CHEMBL1098278
1842	CHEMBL1098281
1843	CHEMBL1098282
1844	CHEMBL1098283
1845	CHEMBL1098284
1846	CHEMBL1098291
1847	CHEMBL1098292
1848	CHEMBL1098293
1849	CHEMBL1098342
1850	CHEMBL1098343
1851	CHEMBL1098344
1852	CHEMBL1098345
1853	CHEMBL1098346
1854	CHEMBL1098347
1855	CHEMBL1098348
1856	CHEMBL1098354
1857	CHEMBL1098359
1858	CHEMBL1098372
1859	CHEMBL1098373
1860	CHEMBL1098399
1861	CHEMBL1098421
1862	CHEMBL1098422
1863	CHEMBL1098423
1864	CHEMBL1098479
1865	CHEMBL1098528
1866	CHEMBL1098561
1867	CHEMBL1098580
1868	CHEMBL1098581
1869	CHEMBL1098582
1870	CHEMBL1098589
1871	CHEMBL1098590
1872	CHEMBL1098596
1873	CHEMBL109860
1874	CHEMBL1098724
1875	CHEMBL1098729
1876	CHEMBL1098736
1877	CHEMBL1098783
1878	CHEMBL1098810
1879	CHEMBL1098826
1880	CHEMBL1098857
1881	CHEMBL1098875
1882	CHEMBL1098898
1883	CHEMBL1098920
1884	CHEMBL1098922
1885	CHEMBL1098930
1886	CHEMBL1098958
1887	CHEMBL1099001
1888	CHEMBL1099062
1889	CHEMBL1099068
1890	CHEMBL1099116
1891	CHEMBL1099119
1892	CHEMBL1099120
1893	CHEMBL1099121
1894	CHEMBL1099162
1895	CHEMBL1099203
1896	CHEMBL1099224
1897	CHEMBL1099227
1898	CHEMBL1099228
1899	CHEMBL1099229
1900	CHEMBL1099230
1901	CHEMBL1099231
1902	CHEMBL1099232
1903	CHEMBL1099233
1904	CHEMBL1099249
1905	CHEMBL1099250
1906	CHEMBL1099251
1907	CHEMBL1099258
1908	CHEMBL1099259
1909	CHEMBL1099260
1910	CHEMBL1099263
1911	CHEMBL1099264
1912	CHEMBL1099266
1913	CHEMBL1099267
1914	CHEMBL1099268
1915	CHEMBL1099269
1916	CHEMBL1099277
1917	CHEMBL1099278
1918	CHEMBL1099355
1919	CHEMBL1099356
1920	CHEMBL1099357
1921	CHEMBL11
1922	CHEMBL110
1923	CHEMBL110059
1924	CHEMBL110154
1925	CHEMBL110183
1926	CHEMBL110333
1927	CHEMBL110441
1928	CHEMBL110442
1929	CHEMBL110619
1930	CHEMBL110739
1931	CHEMBL110764
1932	CHEMBL111077
1933	CHEMBL111134
1934	CHEMBL111234
1935	CHEMBL111469
1936	CHEMBL1117
1937	CHEMBL111739
1938	CHEMBL111743
1939	CHEMBL111819
1940	CHEMBL111825
1941	CHEMBL111861
1942	CHEMBL112
1943	CHEMBL1121
1944	CHEMBL112393
1945	CHEMBL112415
1946	CHEMBL112452
1947	CHEMBL112481
1948	CHEMBL11252
1949	CHEMBL112570
1950	CHEMBL1126
1951	CHEMBL112687
1952	CHEMBL112709
1953	CHEMBL112743
1954	CHEMBL112800
1955	CHEMBL112830
1956	CHEMBL113
1957	CHEMBL113028
1958	CHEMBL113029
1959	CHEMBL113173
1960	CHEMBL113245
1961	CHEMBL113296
1962	CHEMBL113456
1963	CHEMBL113536
1964	CHEMBL113677
1965	CHEMBL1138
1966	CHEMBL113833
1967	CHEMBL114
1968	CHEMBL1140
1969	CHEMBL11417
1970	CHEMBL1144
1971	CHEMBL114853
1972	CHEMBL115
1973	CHEMBL1153
1974	CHEMBL115452
1975	CHEMBL115585
1976	CHEMBL1159653
1977	CHEMBL1159657
1978	CHEMBL1159658
1979	CHEMBL1160723
1980	CHEMBL11608
1981	CHEMBL1162080
1982	CHEMBL1162081
1983	CHEMBL1162209
1984	CHEMBL1162210
1985	CHEMBL116226
1986	CHEMBL1162273
1987	CHEMBL1162274
1988	CHEMBL1162275
1989	CHEMBL1162276
1990	CHEMBL1162277
1991	CHEMBL1162278
1992	CHEMBL1162279
1993	CHEMBL1162316
1994	CHEMBL1162317
1995	CHEMBL1162318
1996	CHEMBL1162319
1997	CHEMBL1162320
1998	CHEMBL1162321
1999	CHEMBL1162322
2000	CHEMBL1162323
2001	CHEMBL1162324
2002	CHEMBL1162325
2003	CHEMBL1162326
2004	CHEMBL1162327
2005	CHEMBL1162328
2006	CHEMBL1162329
2007	CHEMBL1162330
2008	CHEMBL1162331
2009	CHEMBL1162332
2010	CHEMBL1162333
2011	CHEMBL1162336
2012	CHEMBL1162353
2013	CHEMBL1162354
2014	CHEMBL1162467
2015	CHEMBL1162468
2016	CHEMBL1162469
2017	CHEMBL1162470
2018	CHEMBL1162471
2019	CHEMBL1162472
2020	CHEMBL1162473
2021	CHEMBL1162474
2022	CHEMBL1162475
2023	CHEMBL1162476
2024	CHEMBL1162954
2025	CHEMBL1162979
2026	CHEMBL1162980
2027	CHEMBL1162985
2028	CHEMBL1162993
2029	CHEMBL1163
2030	CHEMBL1163000
2031	CHEMBL1163004
2032	CHEMBL1163012
2033	CHEMBL1163136
2034	CHEMBL1163138
2035	CHEMBL1163139
2036	CHEMBL1163140
2037	CHEMBL1163141
2038	CHEMBL1163147
2039	CHEMBL1163170
2040	CHEMBL1163172
2041	CHEMBL1163174
2042	CHEMBL1163175
2043	CHEMBL1163177
2044	CHEMBL1163179
2045	CHEMBL1163183
2046	CHEMBL1163206
2047	CHEMBL1163242
2048	CHEMBL1163245
2049	CHEMBL1163260
2050	CHEMBL1163268
2051	CHEMBL1163272
2052	CHEMBL1163330
2053	CHEMBL1163498
2054	CHEMBL1163507
2055	CHEMBL1163509
2056	CHEMBL1163513
2057	CHEMBL1163540
2058	CHEMBL1163541
2059	CHEMBL1163542
2060	CHEMBL1163544
2061	CHEMBL1163545
2062	CHEMBL1163550
2063	CHEMBL1163555
2064	CHEMBL1163596
2065	CHEMBL1163642
2066	CHEMBL1163647
2067	CHEMBL1163669
2068	CHEMBL1163670
2069	CHEMBL1163671
2070	CHEMBL1163686
2071	CHEMBL1163693
2072	CHEMBL1163695
2073	CHEMBL1163715
2074	CHEMBL1163719
2075	CHEMBL1163760
2076	CHEMBL1163771
2077	CHEMBL1163801
2078	CHEMBL1163828
2079	CHEMBL1163836
2080	CHEMBL1163838
2081	CHEMBL1163840
2082	CHEMBL1163841
2083	CHEMBL1163843
2084	CHEMBL1163875
2085	CHEMBL1163880
2086	CHEMBL1163882
2087	CHEMBL1163885
2088	CHEMBL1163893
2089	CHEMBL1163894
2090	CHEMBL1163895
2091	CHEMBL1163903
2092	CHEMBL1163904
2093	CHEMBL1163906
2094	CHEMBL1163918
2095	CHEMBL1163974
2096	CHEMBL1163977
2097	CHEMBL1164030
2098	CHEMBL1164031
2099	CHEMBL1164068
2100	CHEMBL1164087
2101	CHEMBL1164088
2102	CHEMBL1164160
2103	CHEMBL1164266
2104	CHEMBL1164301
2105	CHEMBL1164319
2106	CHEMBL1164343
2107	CHEMBL1164344
2108	CHEMBL1164357
2109	CHEMBL1164369
2110	CHEMBL116437
2111	CHEMBL1164372
2112	CHEMBL1164376
2113	CHEMBL1164378
2114	CHEMBL116438
2115	CHEMBL1164381
2116	CHEMBL1164384
2117	CHEMBL1164386
2118	CHEMBL1164388
2119	CHEMBL1164410
2120	CHEMBL1164430
2121	CHEMBL1164446
2122	CHEMBL1164447
2123	CHEMBL1164460
2124	CHEMBL1164478
2125	CHEMBL1164483
2126	CHEMBL1164484
2127	CHEMBL1164562
2128	CHEMBL1164609
2129	CHEMBL1164729
2130	CHEMBL1164756
2131	CHEMBL1164757
2132	CHEMBL1164758
2133	CHEMBL1164839
2134	CHEMBL1164845
2135	CHEMBL1164864
2136	CHEMBL1164866
2137	CHEMBL1164913
2138	CHEMBL1164914
2139	CHEMBL1164915
2140	CHEMBL1164916
2141	CHEMBL1164917
2142	CHEMBL1164920
2143	CHEMBL1164941
2144	CHEMBL1164942
2145	CHEMBL1164975
2146	CHEMBL1164984
2147	CHEMBL1164985
2148	CHEMBL1165054
2149	CHEMBL1165243
2150	CHEMBL116528
2151	CHEMBL1165343
2152	CHEMBL1165370
2153	CHEMBL1165380
2154	CHEMBL1165401
2155	CHEMBL1165403
2156	CHEMBL1165409
2157	CHEMBL1165416
2158	CHEMBL1165445
2159	CHEMBL1165494
2160	CHEMBL1165495
2161	CHEMBL1165504
2162	CHEMBL1165508
2163	CHEMBL1165514
2164	CHEMBL1165551
2165	CHEMBL1165570
2166	CHEMBL1165575
2167	CHEMBL1165576
2168	CHEMBL1165577
2169	CHEMBL1165590
2170	CHEMBL1165601
2171	CHEMBL1165602
2172	CHEMBL1165603
2173	CHEMBL1165608
2174	CHEMBL1165667
2175	CHEMBL1165708
2176	CHEMBL1165751
2177	CHEMBL1165835
2178	CHEMBL116595
2179	CHEMBL1166
2180	CHEMBL1167
2181	CHEMBL1169
2182	CHEMBL1169554
2183	CHEMBL1169611
2184	CHEMBL1169612
2185	CHEMBL1169614
2186	CHEMBL1169625
2187	CHEMBL1169626
2188	CHEMBL1169670
2189	CHEMBL1169674
2190	CHEMBL1169675
2191	CHEMBL1169677
2192	CHEMBL1169678
2193	CHEMBL1169679
2194	CHEMBL1169680
2195	CHEMBL1169681
2196	CHEMBL1169682
2197	CHEMBL1169683
2198	CHEMBL1169696
2199	CHEMBL1169783
2200	CHEMBL1169837
2201	CHEMBL1169840
2202	CHEMBL1169841
2203	CHEMBL1169842
2204	CHEMBL1169843
2205	CHEMBL1169844
2206	CHEMBL1169845
2207	CHEMBL1169846
2208	CHEMBL1169847
2209	CHEMBL1169848
2210	CHEMBL1169849
2211	CHEMBL1169850
2212	CHEMBL1169851
2213	CHEMBL1169852
2214	CHEMBL1169853
2215	CHEMBL1169854
2216	CHEMBL1169855
2217	CHEMBL1169868
2218	CHEMBL117
2219	CHEMBL1170142
2220	CHEMBL1170234
2221	CHEMBL1170235
2222	CHEMBL1170655
2223	CHEMBL1170656
2224	CHEMBL1170657
2225	CHEMBL1170856
2226	CHEMBL1170883
2227	CHEMBL1170900
2228	CHEMBL1171061
2229	CHEMBL1171062
2230	CHEMBL1171250
2231	CHEMBL1171251
2232	CHEMBL1171252
2233	CHEMBL1171253
2234	CHEMBL1171254
2235	CHEMBL1171255
2236	CHEMBL1171256
